Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,client,source_sheet,hour,minute,time_index,Call Volume_lag_1,Call Volume_lag_2,Call Volume_lag_7,Call Volume_lag_14,Call Volume_lag_21,Call Volume_lag_28,Call Volume_rollmean_3,Call Volume_rollstd_3,Call Volume_rollmin_3,Call Volume_rollmax_3,Call Volume_rollmean_7,Call Volume_rollstd_7,Call Volume_rollmin_7,Call Volume_rollmax_7,Call Volume_rollmean_14,Call Volume_rollstd_14,Call Volume_rollmin_14,Call Volume_rollmax_14,Call Volume_rollmean_30,Call Volume_rollstd_30,Call Volume_rollmin_30,Call Volume_rollmax_30,diff_lag7,pct_change_7,volatility_ratio,volume_x_service,trend,trend_squared,outlier_column
June,1,08:00:00,1.0,114.0,0.0,0.0,286.16,C,C - Interval,8.0,0.0,16.0,66.0,43.0,946.0,56.0,199.0,402.0,46.0,18.681541692273058,29.0,66.0,75.71428571428571,76.17679936768761,7.0,199.0,143.42857142857142,207.58787362157074,7.0,751.0,338.8666666666667,431.53556878481857,7.0,1161.0,-832.0,5.0,1.0061086708939873,114.0,105,11025,diff_lag7
May,28,01:00:00,0.9714,35.0,0.0,0.0,340.34,C,C - Interval,1.0,0.0,2.0,814.0,866.0,958.0,896.0,354.0,19.0,320.0,257.2100309085945,23.0,469.0,345.85714285714283,175.24214539833082,23.0,492.0,357.35714285714283,126.78061435339472,23.0,492.0,321.23333333333335,150.45670320803256,5.0,497.0,-923.0,-0.8713235294117647,0.5066893918993457,33.999,135,18225,diff_lag7
May,28,16:30:00,0.9203,936.0,7.0,0.0075,367.1,C,C - Interval,16.0,30.0,33.0,1029.0,48.0,23.0,760.0,153.0,17.0,175.66666666666666,254.10496518827316,23.0,469.0,312.0,211.11292396882493,23.0,492.0,329.07142857142856,150.95667452092866,23.0,492.0,318.6,154.83642091374827,5.0,497.0,913.0,1.0526315789473684,0.6766439870795671,861.4008,136,18496,diff_lag7
May,29,02:00:00,0.4,22.0,2.0,0.0909,453.5,C,C - Interval,2.0,0.0,4.0,28.0,29.0,967.0,597.0,48.0,996.0,36.333333333333336,13.576941236284169,28.0,52.0,470.14285714285717,501.46433192249714,28.0,1029.0,432.2142857142857,357.59478110359413,28.0,1029.0,449.4,313.49669744726964,23.0,1029.0,-945.0,-0.9772492244053774,1.066621186100723,8.8,155,24025,diff_lag7
May,29,02:30:00,0.8571,14.0,0.0,0.0,320.93,C,C - Interval,2.0,30.0,5.0,22.0,28.0,1014.0,539.0,1029.0,977.0,26.333333333333332,3.785938897224743,22.0,29.0,335.14285714285717,471.73242011809657,22.0,1029.0,391.14285714285717,370.01743350672143,22.0,1029.0,438.93333333333334,322.52505204309693,22.0,1029.0,-1000.0,-0.9861932938856016,1.4075562407615838,11.9994,156,24336,diff_lag7
May,28,15:30:00,0.552,941.0,46.0,0.0489,374.36,C,C - Interval,15.0,30.0,31.0,102.0,131.0,10.0,52.0,288.0,882.0,104.66666666666667,25.10644007687017,81.0,131.0,55.57142857142857,48.35582399552157,10.0,131.0,37.214285714285715,38.32689068330811,10.0,131.0,320.96666666666664,355.7018785960819,10.0,1029.0,931.0,5.0,0.8701562158577146,519.432,167,27889,diff_lag7
May,29,06:30:00,0.9583,48.0,0.0,0.0,203.13,C,C - Interval,6.0,30.0,13.0,961.0,145.0,996.0,514.0,1010.0,31.0,374.6666666666667,490.57143550489496,81.0,941.0,187.28571428571428,335.46868422438223,10.0,941.0,102.35714285714286,244.39048424848406,10.0,941.0,328.93333333333334,367.02634814122706,10.0,1029.0,-948.0,3.8,1.7912134169112706,45.998400000000004,168,28224,diff_lag7
May,29,07:30:00,1.0,145.0,0.0,0.0,222.17,C,C - Interval,7.0,30.0,15.0,89.0,76.0,990.0,245.0,13.0,47.0,356.6666666666667,506.3164359699706,48.0,941.0,192.71428571428572,332.4152595202346,22.0,941.0,103.78571428571429,243.98050948997698,10.0,941.0,301.1333333333333,355.08121784229587,10.0,1029.0,-845.0,5.0,1.7249123918766807,145.0,169,28561,diff_lag7
May,27,22:30:00,0.9883,172.0,1.0,0.0058,306.9,C,C - Interval,22.0,30.0,45.0,113.0,1114.0,1057.0,19.0,1073.0,896.0,378.0,489.97857095999615,48.0,941.0,210.28571428571428,325.05677159829315,24.0,941.0,112.57142857142857,243.02159267335537,10.0,941.0,278.96666666666664,342.7620551297675,10.0,1029.0,-885.0,5.0,1.5457862779810136,169.9876,170,28900,diff_lag7
May,28,00:30:00,1.0,47.0,0.0,0.0,462.74,C,C - Interval,0.0,30.0,1.0,172.0,113.0,896.0,785.0,9.0,966.0,317.6666666666667,276.01509620550354,145.0,636.0,303.57142857142856,345.1486912152779,48.0,941.0,168.42857142857142,274.8106241048168,10.0,941.0,262.0,334.33990550604824,10.0,1029.0,-849.0,-0.5392156862745098,1.1369603945915037,47.0,172,29584,diff_lag7
May,27,23:30:00,0.9912,113.0,0.0,0.0,291.77,C,C - Interval,23.0,30.0,47.0,1114.0,319.0,1029.0,664.0,1054.0,778.0,285.0,310.3336913710789,47.0,636.0,295.7142857142857,351.0772537423042,47.0,941.0,170.57142857142858,273.6535469097076,10.0,941.0,245.6,332.34481470615594,10.0,1029.0,-916.0,0.3950617283950617,1.1872177662783234,112.0056,173,29929,diff_lag7
May,28,03:00:00,1.0,17.0,3.0,0.1765,358.14,C,C - Interval,3.0,0.0,6.0,23.0,31.0,1114.0,1106.0,613.0,1034.0,52.666666666666664,52.937069557480214,14.0,113.0,165.42857142857142,215.8987858101241,14.0,636.0,179.07142857142858,269.65489748243687,14.0,941.0,212.03333333333333,332.7202908661015,10.0,1029.0,-1097.0,-0.8827586206896552,1.3050876517019594,17.0,176,30976,diff_lag7
May,28,14:00:00,0.7642,1010.0,9.0,0.0089,333.91,C,C - Interval,14.0,0.0,28.0,11.0,13.0,31.0,420.0,1067.0,471.0,9.0,5.291502622146641,3.0,13.0,14.0,8.698658900472045,3.0,31.0,157.14285714285714,279.28200722645806,3.0,941.0,98.16666666666667,198.38713169706529,3.0,941.0,979.0,5.0,0.6213327786051461,771.842,181,32761,diff_lag7
May,28,10:30:00,0.7668,890.0,11.0,0.0124,341.1,C,C - Interval,10.0,30.0,21.0,760.0,662.0,46.0,9.0,113.0,1029.0,645.3333333333334,123.8439878772211,514.0,760.0,503.7142857142857,317.2405576665311,46.0,961.0,339.2142857142857,373.4951711296182,3.0,1010.0,242.76666666666668,324.35300940895223,3.0,1010.0,844.0,-0.07388137356919876,0.6298025818677588,682.452,191,36481,diff_lag7
May,28,11:00:00,0.9859,921.0,1.0,0.0011,337.79,C,C - Interval,11.0,0.0,22.0,890.0,760.0,123.0,3.0,172.0,1057.0,770.6666666666666,114.37365664056223,662.0,890.0,493.57142857142856,300.897467111782,46.0,890.0,402.14285714285717,387.5331960258088,3.0,1010.0,272.1,341.8942516485836,3.0,1010.0,798.0,5.0,0.6096330737431185,908.0139,192,36864,diff_lag7
May,29,07:00:00,0.9737,76.0,0.0,0.0,236.82,C,C - Interval,7.0,0.0,14.0,23.0,977.0,890.0,46.0,9.0,113.0,665.3333333333334,556.3580981106802,23.0,996.0,833.4285714285714,360.7080338920745,23.0,1037.0,668.5714285714286,368.4689141017743,23.0,1037.0,393.53333333333336,410.8474616954683,3.0,1037.0,-814.0,-0.9146067415730337,0.4328001777930274,74.0012,198,39204,diff_lag7
May,28,07:00:00,0.9775,89.0,0.0,0.0,270.67,C,C - Interval,7.0,0.0,14.0,76.0,23.0,921.0,123.0,3.0,172.0,358.6666666666667,536.147678660771,23.0,977.0,717.1428571428571,457.6211783310985,23.0,1037.0,605.3571428571429,389.7418489092605,23.0,1037.0,394.46666666666664,410.0664986722683,3.0,1037.0,-832.0,-0.9033659066232356,0.6381171809397789,86.9975,199,39601,diff_lag7
May,30,12:30:00,0.9704,986.0,5.0,0.0051,332.01,C,C - Interval,12.0,30.0,25.0,896.0,932.0,23.0,22.0,343.0,802.0,604.6666666666666,508.0721733507291,18.0,900.0,458.2857142857143,414.88742018597236,18.0,900.0,299.7857142857143,337.1509998551045,18.0,900.0,374.9,400.80921164305977,8.0,1037.0,963.0,5.0,0.9053029742212614,956.8144000000001,221,48841,diff_lag7
May,30,13:30:00,0.9968,949.0,2.0,0.0021,328.9,C,C - Interval,13.0,30.0,27.0,957.0,986.0,65.0,50.0,9.0,802.0,946.3333333333334,45.93836450433464,896.0,986.0,657.4285714285714,425.89586252308914,18.0,986.0,434.14285714285717,390.5776505368697,18.0,986.0,379.3,407.1322033866675,8.0,1037.0,884.0,5.0,0.6478207383010917,945.9632,223,49729,diff_lag7
May,30,01:00:00,1.0,39.0,0.0,0.0,320.28,C,C - Interval,1.0,0.0,2.0,669.0,833.0,1027.0,780.0,99.0,18.0,802.3333333333334,120.95178102588312,669.0,905.0,909.7142857142857,124.26143714727117,669.0,1027.0,846.7142857142857,257.04546995886494,18.0,1027.0,479.5,414.4097381028621,8.0,1027.0,-988.0,-0.9620253164556962,0.13659391646213853,39.0,231,53361,diff_lag7
May,29,12:30:00,0.5886,911.0,14.0,0.0154,353.69,C,C - Interval,12.0,30.0,25.0,864.0,843.0,14.0,10.0,28.0,199.0,856.3333333333334,11.59022576712784,843.0,864.0,641.0,315.4108431871044,63.0,864.0,617.7857142857143,345.7511729934891,9.0,932.0,665.6333333333333,360.38556778992177,9.0,1027.0,897.0,5.0,0.49206059779579464,536.2146,243,59049,diff_lag7
June,2,16:00:00,0.9958,1188.0,3.0,0.0025,350.62,C,C - Interval,16.0,0.0,32.0,8.0,15.0,90.0,1032.0,147.0,18.0,277.6666666666667,454.0862619958167,15.0,802.0,335.57142857142856,335.1620787732694,15.0,802.0,557.5714285714286,326.41472305729627,15.0,802.0,605.0,334.61073627064934,10.0,911.0,1098.0,0.48129675810473815,0.9987801410867969,1183.0104000000001,272,73984,diff_lag7
June,5,13:30:00,0.9989,888.0,1.0,0.0011,338.62,C,C - Interval,13.0,30.0,27.0,920.0,933.0,12.0,99.0,13.0,80.0,462.0,451.16294174056446,18.0,920.0,544.8571428571429,354.19271052701873,18.0,920.0,634.6428571428571,272.6554904701471,18.0,920.0,681.0,263.15525770003586,18.0,937.0,876.0,-0.0231023102310231,0.6500652788907003,887.0232,308,94864,diff_lag7
June,5,11:00:00,0.984,877.0,4.0,0.0046,348.24,C,C - Interval,11.0,0.0,22.0,453.0,588.0,66.0,372.0,850.0,888.0,358.3333333333333,288.8777134590576,34.0,588.0,177.42857142857142,237.8724147821384,33.0,588.0,206.35714285714286,184.9717679675875,33.0,588.0,531.0333333333333,356.65790460823945,33.0,988.0,811.0,5.0,1.3406657837962712,862.968,336,112896,diff_lag7
June,5,12:30:00,0.9667,933.0,1.0,0.0011,343.32,C,C - Interval,12.0,30.0,25.0,938.0,792.0,25.0,36.0,957.0,133.0,567.3333333333334,271.2200828355695,372.0,877.0,341.7142857142857,327.7584040548335,34.0,877.0,239.42857142857142,252.98303813184324,33.0,877.0,527.0666666666667,355.9961190541394,33.0,988.0,908.0,5.0,0.9591592091905662,901.9311,338,114244,diff_lag7
June,2,14:30:00,0.9905,1050.0,2.0,0.0019,357.64,C,C - Interval,14.0,30.0,29.0,11.0,12.0,82.0,290.0,580.0,866.0,82.0,122.11060560000624,11.0,223.0,142.71428571428572,190.6433968484218,3.0,535.0,206.57142857142858,185.9829248927125,3.0,635.0,333.3666666666667,253.14225022815617,3.0,933.0,968.0,0.9626168224299065,1.335839617556509,1040.025,362,131044,diff_lag7
June,7,23:30:00,1.0,66.0,0.0,0.0,314.52,C,C - Interval,23.0,30.0,47.0,57.0,40.0,1050.0,82.0,290.0,580.0,396.0,622.1278003754535,17.0,1114.0,183.71428571428572,410.5418022912789,6.0,1114.0,200.0,378.70629983994394,3.0,1114.0,279.8333333333333,289.95268143485777,3.0,1114.0,-984.0,5.0,2.234675440154706,66.0,370,136900,diff_lag7
June,6,23:30:00,1.0,76.0,0.0,0.0,263.16,C,C - Interval,23.0,30.0,47.0,102.0,146.0,903.0,814.0,890.0,527.0,456.0,275.9909418803453,146.0,675.0,417.2857142857143,393.6232184402213,17.0,1114.0,295.5,395.64003647449334,6.0,1114.0,271.43333333333334,294.7912976927949,3.0,1114.0,-827.0,3.4705882352941178,0.9432942585010439,76.0,375,140625,diff_lag7
June,7,00:00:00,1.0,57.0,0.0,0.0,314.72,C,C - Interval,0.0,0.0,0.0,76.0,102.0,909.0,812.0,937.0,656.0,432.6666666666667,315.4430746320697,76.0,675.0,425.7142857142857,384.14090916646484,66.0,1114.0,300.14285714285717,392.4128236638351,6.0,1114.0,259.7,295.3493723103837,3.0,1114.0,-852.0,-0.9488330341113106,0.9023444175051187,57.0,376,141376,diff_lag7
June,3,11:00:00,0.7513,991.0,10.0,0.0101,344.62,C,C - Interval,11.0,0.0,22.0,927.0,808.0,87.0,14.0,54.0,353.0,814.0,110.12265888544434,707.0,927.0,702.8571428571429,298.0617545472913,64.0,938.0,559.7857142857143,337.88782357267826,8.0,938.0,386.06666666666666,327.25387522621406,7.0,938.0,904.0,5.0,0.4240716019981786,744.5382999999999,412,169744,diff_lag7
June,3,12:00:00,0.9354,1056.0,4.0,0.0038,328.78,C,C - Interval,12.0,0.0,24.0,1137.0,991.0,107.0,17.0,31.0,56.0,1018.3333333333334,107.63518631624683,927.0,1137.0,863.7142857142857,163.2969833215085,684.0,1137.0,628.2142857142857,385.80827812856415,8.0,1137.0,456.3,352.60099066889967,7.0,1137.0,949.0,0.3333333333333333,0.18906365915490564,987.7824,414,171396,diff_lag7
June,3,07:30:00,0.7737,145.0,8.0,0.0552,289.25,C,C - Interval,7.0,30.0,15.0,1096.0,1102.0,1137.0,1137.0,14.0,49.0,1081.3333333333333,30.74627348693092,1046.0,1102.0,1072.2857142857142,42.121705749392895,1010.0,1137.0,953.7857142857143,149.976499990667,684.0,1137.0,622.0666666666667,383.19554145175755,8.0,1137.0,-992.0,-0.872471416007036,0.039282166299726924,112.18650000000001,420,176400,diff_lag7
June,3,06:00:00,0.9744,39.0,0.0,0.0,252.92,C,C - Interval,6.0,0.0,12.0,1051.0,145.0,1010.0,600.0,16.0,23.0,764.0,536.5417038777133,145.0,1096.0,929.8571428571429,347.49169226109046,145.0,1102.0,915.6428571428571,264.45898537401774,145.0,1137.0,658.0333333333333,371.0755554009074,8.0,1137.0,-971.0,-0.9613861386138614,0.3737043855934296,38.0016,422,178084,diff_lag7
June,2,16:30:00,0.9991,1062.0,0.0,0.0,354.84,C,C - Interval,16.0,30.0,33.0,1188.0,8.0,48.0,1161.0,12.0,15.0,200.66666666666666,179.8341828833807,87.0,408.0,535.4285714285714,443.8561543048443,87.0,1035.0,455.57142857142856,324.3923821275982,87.0,1035.0,661.1333333333333,378.39805107514917,39.0,1137.0,1014.0,0.02608695652173913,0.8289736072929322,1061.0442,443,196249,diff_lag7
June,2,17:00:00,0.9926,1082.0,1.0,0.0009,326.18,C,C - Interval,17.0,0.0,34.0,1062.0,1188.0,29.0,1151.0,19.0,13.0,418.6666666666667,557.232746106448,87.0,1062.0,539.2857142857143,449.00843135577253,87.0,1062.0,490.35714285714283,362.1035991032353,87.0,1062.0,658.6333333333333,375.38141369429354,39.0,1102.0,1053.0,5.0,0.8325984157590484,1073.9932000000001,444,197136,diff_lag7
June,2,15:00:00,0.9921,1137.0,0.0,0.0,353.22,C,C - Interval,15.0,0.0,30.0,87.0,133.0,14.0,49.0,331.0,822.0,475.3333333333333,554.4739248452836,56.0,1104.0,435.14285714285717,327.73995208164087,56.0,1104.0,638.9285714285714,333.1413338984647,56.0,1104.0,557.7333333333333,326.62252106119024,56.0,1104.0,1123.0,1.194980694980695,0.7531778281587281,1128.0176999999999,457,208849,diff_lag7
June,3,02:30:00,0.8889,18.0,0.0,0.0,465.11,C,C - Interval,2.0,30.0,5.0,23.0,31.0,1104.0,600.0,1188.0,90.0,34.333333333333336,13.316656236960165,23.0,49.0,366.85714285714283,517.2367055070721,23.0,1137.0,365.0,371.4060601800427,23.0,1137.0,498.0,391.45519847588287,23.0,1137.0,-1086.0,-0.9836956521739131,1.409913138064449,16.0002,463,214369,diff_lag7
June,4,16:30:00,0.9221,957.0,7.0,0.0073,351.55,C,C - Interval,16.0,30.0,33.0,27.0,714.0,133.0,529.0,786.0,981.0,257.6666666666667,395.20416664470196,27.0,714.0,167.42857142857142,244.6159283058903,27.0,714.0,228.57142857142858,215.5521405013765,27.0,714.0,135.63333333333333,173.84306901247984,14.0,714.0,824.0,5.0,1.4610166366392765,882.4497,489,239121,diff_lag7
June,5,06:00:00,1.0,36.0,0.0,0.0,248.56,C,C - Interval,6.0,0.0,12.0,11.0,9.0,957.0,133.0,529.0,786.0,11.0,1.9999999999963616,9.0,13.0,210.0,367.7286136994692,9.0,957.0,188.71428571428572,300.8591361089433,9.0,957.0,177.5,234.54104118469266,9.0,957.0,-921.0,-0.9623824451410659,1.751088636664139,36.0,496,246016,diff_lag7
June,4,01:00:00,0.9655,29.0,0.0,0.0,381.66,C,C - Interval,1.0,0.0,2.0,698.0,966.0,962.0,1015.0,150.0,5.0,480.6666666666667,445.4709118823959,13.0,900.0,367.14285714285717,380.32066670614887,12.0,900.0,292.07142857142856,295.87873406976246,12.0,900.0,238.16666666666666,287.24038753261135,9.0,957.0,-933.0,0.16,1.0358928665148024,27.9995,510,260100,diff_lag7
June,4,02:30:00,0.7273,11.0,0.0,0.0,546.18,C,C - Interval,2.0,30.0,5.0,29.0,610.0,1035.0,575.0,39.0,1010.0,486.0,437.0892357402548,29.0,900.0,367.7142857142857,379.7234582718123,12.0,900.0,291.57142857142856,296.35029020652985,12.0,900.0,231.46666666666667,289.7705076891651,9.0,957.0,-1024.0,-0.9861809045226131,1.032658977429171,8.0003,511,261121,diff_lag7
June,4,03:30:00,1.0,13.0,1.0,0.0769,541.17,C,C - Interval,3.0,30.0,7.0,18.0,11.0,982.0,454.0,971.0,1046.0,19.333333333333332,9.073771725880528,11.0,29.0,256.42857142857144,345.9363415152453,11.0,900.0,281.42857142857144,304.8999115184457,11.0,900.0,221.86666666666667,294.4604338895745,9.0,957.0,-969.0,-0.9559322033898305,1.3490553708115416,13.0,513,263169,diff_lag7
June,4,15:30:00,0.6205,999.0,32.0,0.032,360.11,C,C - Interval,15.0,30.0,31.0,552.0,37.0,71.0,18.0,158.0,458.0,322.0,261.86828750346996,37.0,552.0,219.85714285714286,189.85207274035648,37.0,552.0,117.35714285714286,167.23663894790909,5.0,552.0,192.4,247.69191096727482,5.0,900.0,928.0,5.0,0.8635246973245584,619.8795,526,276676,diff_lag7
June,4,15:00:00,0.9808,936.0,0.0,0.0,348.14,C,C - Interval,15.0,0.0,30.0,999.0,552.0,84.0,13.0,982.0,454.0,529.3333333333334,481.400387757772,37.0,999.0,352.42857142857144,336.18985565840484,37.0,999.0,187.42857142857142,285.8546468415006,5.0,999.0,224.5,286.1406394017478,5.0,999.0,852.0,5.0,0.9539233845191868,918.0288,527,277729,diff_lag7
June,2,14:00:00,0.8298,1173.0,10.0,0.0085,366.94,C,C - Interval,14.0,0.0,28.0,981.0,1005.0,37.0,18.0,29.0,215.0,977.0,24.269322199018823,962.0,1005.0,759.5714285714286,346.7222025112982,8.0,1005.0,751.2857142857143,337.93659591281755,8.0,1013.0,434.7,417.66379401090785,5.0,1013.0,1136.0,0.6179310344827587,0.4564708327212878,973.3554,538,289444,diff_lag7
June,4,14:30:00,0.9443,1015.0,9.0,0.0089,359.08,C,C - Interval,14.0,30.0,29.0,936.0,999.0,150.0,5.0,408.0,360.0,1053.0,104.613574644975,981.0,1173.0,871.1428571428571,387.4951305377606,8.0,1173.0,863.5,276.24229888325897,8.0,1173.0,491.4,444.9403369534793,5.0,1173.0,865.0,5.0,0.44481238336574686,958.4645,541,292681,diff_lag7
May,24,03:00:00,1.0,6.0,0.0,0.0,680.17,C,C - Interval,3.0,0.0,6.0,896.0,1057.0,983.0,1027.0,1008.0,225.0,615.3333333333334,333.19113633668815,319.0,976.0,860.0,305.3080411649847,319.0,1173.0,809.7857142857143,318.15288501247056,8.0,1173.0,585.2,419.32444849239135,8.0,1173.0,-977.0,-0.9948849104859335,0.35500935019184265,6.0,545,297025,diff_lag7
May,20,04:00:00,1.0,9.0,0.0,0.0,285.33,C,C - Interval,4.0,0.0,8.0,13.0,15.0,936.0,343.0,1034.0,1064.0,190.0,312.6547616781176,6.0,551.0,555.0,455.01245404201137,6.0,1015.0,703.2142857142857,432.351028780911,6.0,1173.0,585.0,419.60860252185574,6.0,1173.0,-927.0,-0.991044776119403,0.8198422595351557,9.0,547,299209,diff_lag7
May,20,04:30:00,1.0,5.0,0.0,0.0,210.0,C,C - Interval,4.0,30.0,9.0,9.0,13.0,878.0,322.0,814.0,1060.0,9.333333333333334,3.511884584374305,6.0,13.0,412.7142857142857,446.4895348850912,6.0,1015.0,641.9285714285714,466.7877897496256,6.0,1173.0,584.7,420.030963554864,6.0,1173.0,-873.0,-0.9950738916256158,1.0818368792646722,5.0,548,300304,diff_lag7
May,20,13:00:00,0.5934,993.0,24.0,0.0242,359.15,C,C - Interval,13.0,0.0,26.0,898.0,985.0,22.0,30.0,788.0,126.0,942.6666666666666,43.5469095727065,898.0,985.0,504.7142857142857,465.925499869423,15.0,985.0,353.85714285714283,373.77262877580796,15.0,985.0,465.23333333333335,442.47280713900506,5.0,1173.0,971.0,5.0,0.9231470419150752,589.2462,565,319225,diff_lag7
May,20,13:30:00,0.3256,925.0,68.0,0.0735,362.39,C,C - Interval,13.0,30.0,27.0,993.0,898.0,24.0,44.0,15.0,97.0,958.6666666666666,52.690922684400476,898.0,993.0,643.4285714285714,442.1986194546736,15.0,993.0,422.64285714285717,397.44929181021257,15.0,993.0,466.26666666666665,443.707416282811,5.0,1173.0,901.0,5.0,0.6872536270387911,301.18,566,320356,diff_lag7
May,20,11:00:00,0.7278,942.0,9.0,0.0096,335.41,C,C - Interval,11.0,0.0,22.0,644.0,24.0,143.0,9.0,936.0,343.0,813.0,54.44263035526661,751.0,853.0,884.8571428571429,74.70035379529924,751.0,949.0,922.6428571428571,69.95229928904598,751.0,1016.0,502.96666666666664,427.18561606719913,5.0,1016.0,799.0,0.01072961373390558,0.08442080667857517,685.5876,576,331776,diff_lag7
May,19,10:30:00,0.8848,911.0,8.0,0.0088,326.95,C,C - Interval,10.0,30.0,21.0,810.0,239.0,38.0,10.0,451.0,168.0,691.0,148.53619087616408,520.0,788.0,779.1428571428571,131.22681201064188,520.0,942.0,865.0714285714286,127.92453561841405,520.0,1016.0,602.3666666666667,387.72799595924795,13.0,1016.0,873.0,0.09101796407185629,0.16842458453877762,806.0528,580,336400,diff_lag7
