Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,client,source_sheet,hour,minute,time_index,Call Volume_lag_1,Call Volume_lag_2,Call Volume_lag_7,Call Volume_lag_14,Call Volume_lag_21,Call Volume_lag_28,Call Volume_rollmean_3,Call Volume_rollstd_3,Call Volume_rollmin_3,Call Volume_rollmax_3,Call Volume_rollmean_7,Call Volume_rollstd_7,Call Volume_rollmin_7,Call Volume_rollmax_7,Call Volume_rollmean_14,Call Volume_rollstd_14,Call Volume_rollmin_14,Call Volume_rollmax_14,Call Volume_rollmean_30,Call Volume_rollstd_30,Call Volume_rollmin_30,Call Volume_rollmax_30,diff_lag7,pct_change_7,volatility_ratio,volume_x_service,trend,trend_squared,outlier_column
April,22,01:30:00,1.0,27.0,0.0,0.0,329.22,C,C - Interval,1.0,30.0,3.0,40.0,57.0,218.0,730.0,139.0,1038.0,55.666666666666664,15.044378795208177,40.0,70.0,378.7142857142857,506.9542103864709,36.0,1137.0,451.7857142857143,369.5552792149016,36.0,1137.0,457.1333333333333,383.0439547419691,20.0,1137.0,-191.0,-0.8761467889908257,1.33861919000577,27.0,2478,6140484,Call Volume_rollstd_7
April,22,02:00:00,0.9545,22.0,0.0,0.0,284.91,C,C - Interval,2.0,0.0,4.0,27.0,40.0,36.0,696.0,1093.0,1105.0,41.333333333333336,15.044378795207582,27.0,57.0,351.42857142857144,521.9638739551659,27.0,1137.0,401.57142857142856,376.53924390135165,27.0,1137.0,457.3333333333333,382.80987748339305,20.0,1137.0,-14.0,-0.3888888888888889,1.4852630559699842,20.999,2479,6145441,Call Volume_rollstd_7
April,22,02:30:00,1.0,25.0,1.0,0.04,148.21,C,C - Interval,2.0,30.0,5.0,22.0,27.0,1137.0,611.0,1104.0,1065.0,29.666666666666668,9.29157324319606,22.0,40.0,349.42857142857144,523.3987826832273,22.0,1137.0,353.42857142857144,379.0779733644639,22.0,1137.0,454.6666666666667,385.6386850437838,20.0,1137.0,-1112.0,-0.9771271729185728,1.4978705963951722,25.0,2480,6150400,Call Volume_rollstd_7
April,21,07:00:00,0.9792,48.0,0.0,0.0,267.04,C,C - Interval,7.0,0.0,14.0,26.0,1060.0,6.0,53.0,163.0,166.0,1023.3333333333334,67.88470618139989,945.0,1065.0,442.85714285714283,544.40469890558,5.0,1065.0,233.35714285714286,429.12856369137586,5.0,1065.0,138.2,303.7761653268554,5.0,1065.0,42.0,5.0,1.2293009330126,47.001599999999996,2509,6295081,Call Volume_rollstd_7
April,21,07:30:00,1.0,114.0,0.0,0.0,247.18,C,C - Interval,7.0,30.0,15.0,48.0,26.0,5.0,31.0,226.0,165.0,724.3333333333334,585.7271833655448,48.0,1065.0,448.85714285714283,538.992092883073,5.0,1065.0,233.0,429.2922619310127,5.0,1065.0,139.06666666666666,303.4701522939821,5.0,1065.0,109.0,5.0,1.2008098822983806,114.0,2510,6300100,Call Volume_rollstd_7
April,21,08:00:00,1.0,229.0,0.0,0.0,293.48,C,C - Interval,8.0,0.0,16.0,114.0,48.0,6.0,22.0,151.0,187.0,407.3333333333333,566.1884256440907,48.0,1060.0,464.42857142857144,525.4359641107102,6.0,1065.0,238.92857142857142,426.8542291778682,5.0,1065.0,142.03333333333333,302.750777593275,5.0,1065.0,223.0,5.0,1.1313601195862724,229.0,2511,6305121,Call Volume_rollstd_7
April,20,22:30:00,0.9583,100.0,4.0,0.04,284.77,C,C - Interval,22.0,30.0,45.0,100.0,151.0,201.0,168.0,5.0,102.0,363.6666666666667,600.5117262246706,8.0,1057.0,754.5714285714286,505.1939750046047,8.0,1105.0,635.7142857142857,419.59713802855924,8.0,1105.0,409.56666666666666,457.811411506689,5.0,1105.0,-101.0,-0.8982706002034588,0.6695111368860721,95.83,2524,6370576,Call Volume_rollstd_7
April,22,07:00:00,0.9848,66.0,0.0,0.0,300.06,C,C - Interval,7.0,0.0,14.0,126.0,170.0,10.0,57.0,369.0,892.0,44.666666666666664,48.75790534193417,8.0,100.0,628.4285714285714,547.1480168847845,8.0,1105.0,634.7142857142857,420.950650966892,8.0,1105.0,410.5,457.1275193701611,5.0,1105.0,56.0,-0.9364161849710982,0.870660631551146,64.99680000000001,2525,6375625,Call Volume_rollstd_7
April,22,09:00:00,0.9887,532.0,0.0,0.0,310.12,C,C - Interval,9.0,0.0,18.0,274.0,66.0,12.0,27.0,218.0,730.0,64.0,37.0405183549005,26.0,100.0,489.57142857142856,549.216671615995,8.0,1105.0,623.0714285714286,435.05321766170374,8.0,1105.0,410.93333333333334,456.7829736948073,5.0,1105.0,520.0,-0.5185520361990951,1.121831544006993,525.9884,2526,6380676,Call Volume_rollstd_7
April,2,02:00:00,0.8,17.0,2.0,0.1176,269.07,C,C - Interval,2.0,0.0,4.0,50.0,1101.0,212.0,875.0,72.0,1017.0,759.6666666666666,587.7459768754987,81.0,1101.0,546.0,509.632874397508,81.0,1101.0,527.6428571428571,377.483083093769,81.0,1101.0,513.1666666666666,322.9540464090108,41.0,1101.0,-195.0,-0.9198113207547169,0.9333935428525787,13.600000000000001,2884,8317456,Call Volume_rollstd_7
April,2,02:30:00,0.9412,17.0,0.0,0.0,384.65,C,C - Interval,2.0,30.0,5.0,17.0,50.0,153.0,732.0,338.0,1046.0,738.3333333333334,624.696192827629,17.0,1101.0,518.1428571428571,535.6004196449148,17.0,1101.0,466.35714285714283,386.29713695803804,17.0,1101.0,500.06666666666666,335.0280413722807,17.0,1101.0,-136.0,-0.8888888888888888,1.0336925661743601,16.0004,2885,8323225,Call Volume_rollstd_7
April,2,03:00:00,1.0,11.0,1.0,0.0909,158.4,C,C - Interval,3.0,0.0,6.0,17.0,17.0,109.0,522.0,926.0,1070.0,378.3333333333333,625.8476918015547,17.0,1101.0,498.7142857142857,553.2298239386931,17.0,1101.0,415.2857142857143,395.62714159273025,17.0,1101.0,490.03333333333336,345.0264840742565,17.0,1101.0,-98.0,-0.8990825688073395,1.1093121648727733,11.0,2886,8328996,Call Volume_rollstd_7
April,2,03:30:00,1.0,11.0,0.0,0.0,500.64,C,C - Interval,3.0,30.0,7.0,11.0,17.0,1069.0,438.0,619.0,1101.0,15.0,3.464101615104367,11.0,17.0,484.7142857142857,565.832046425354,11.0,1101.0,378.7857142857143,408.3906837201965,11.0,1101.0,480.3666666666667,354.43938087160006,11.0,1101.0,-1058.0,-0.9897100093545369,1.1673517020269606,11.0,2887,8334769,Call Volume_rollstd_7
April,2,04:00:00,1.0,14.0,0.0,0.0,338.5,C,C - Interval,4.0,0.0,8.0,11.0,11.0,81.0,396.0,1097.0,1065.0,13.0,3.4641016151039072,11.0,17.0,333.57142857142856,523.4662858111786,11.0,1101.0,348.2857142857143,419.4240425542227,11.0,1101.0,472.96666666666664,362.01843002554494,11.0,1101.0,-67.0,-0.8271604938271605,1.5692779446159533,14.0,2888,8340544,Call Volume_rollstd_7
April,2,04:30:00,1.0,13.0,0.0,0.0,316.0,C,C - Interval,4.0,30.0,9.0,14.0,11.0,1101.0,325.0,742.0,1144.0,12.0,1.7320508075007226,11.0,14.0,324.0,529.4327152717312,11.0,1101.0,321.0,428.41047893525825,11.0,1101.0,466.8666666666667,368.3158065211603,11.0,1101.0,-1088.0,-0.9881494986326345,1.6340515903448496,13.0,2889,8346321,Call Volume_rollstd_7
April,1,03:30:00,1.0,13.0,0.0,0.0,272.77,C,C - Interval,3.0,30.0,7.0,34.0,12.0,34.0,,,,21.0,11.532562594659947,12.0,34.0,321.85714285714283,505.0242332705177,12.0,1068.0,265.35714285714283,376.5461677982067,12.0,1068.0,247.56666666666666,397.22569657939783,11.0,1101.0,-21.0,-0.9878277153558053,1.5690943776713822,13.0,2909,8462281,Call Volume_rollstd_7
April,3,13:30:00,0.968,1003.0,3.0,0.003,350.11,C,C - Interval,13.0,30.0,27.0,1015.0,998.0,834.0,46.0,8.0,343.0,694.0,592.7334982941327,10.0,1057.0,542.8571428571429,501.95598365176295,10.0,1057.0,426.14285714285717,399.38912144632735,10.0,1057.0,526.6,454.42746092349955,10.0,1151.0,169.0,0.2026378896882494,0.9246557593585106,970.904,2953,8720209,Call Volume_rollstd_7
April,3,14:00:00,0.998,1023.0,1.0,0.001,344.59,C,C - Interval,14.0,0.0,28.0,1003.0,1015.0,10.0,81.0,711.0,670.0,1025.0,28.354893757537194,1003.0,1057.0,567.0,521.9588106354748,10.0,1057.0,494.5,411.04833142737573,10.0,1057.0,528.7333333333333,456.57540324745275,10.0,1151.0,1013.0,5.0,0.920562276253042,1020.954,2954,8726116,Call Volume_rollstd_7
May,5,12:00:00,0.9514,1093.0,3.0,0.0027,344.19,C,C - Interval,12.0,0.0,24.0,1052.0,1193.0,1126.0,1172.0,625.0,14.0,11.0,5.291502622193333,5.0,15.0,420.85714285714283,513.3171302328363,5.0,1029.0,423.92857142857144,402.1527578661364,5.0,1029.0,282.8666666666667,348.4649819969871,5.0,1029.0,-33.0,0.20374449339207049,1.219694471021675,1039.8802,3447,11881809,Call Volume_rollstd_7
May,5,04:30:00,0.8889,9.0,0.0,0.0,508.11,C,C - Interval,4.0,30.0,9.0,593.0,22.0,201.0,42.0,356.0,402.0,371.0,625.2903325656018,5.0,1093.0,447.2857142857143,546.2821963923377,5.0,1093.0,495.7142857142857,426.534592081061,5.0,1093.0,314.4,377.3516241860656,5.0,1093.0,-192.0,-0.9907024793388429,1.2213271717490783,8.0001,3448,11888704,Call Volume_rollstd_7
May,5,05:00:00,1.0,11.0,0.0,0.0,295.82,C,C - Interval,5.0,0.0,10.0,9.0,593.0,214.0,44.0,293.0,484.0,369.0,627.0055821123133,5.0,1093.0,310.2857142857143,513.1785635577891,5.0,1093.0,486.64285714285717,436.01845535090854,5.0,1093.0,310.26666666666665,380.0763928052039,5.0,1093.0,-203.0,0.375,1.6538903982065025,11.0,3449,11895601,Call Volume_rollstd_7
May,5,05:30:00,1.0,14.0,0.0,0.0,292.36,C,C - Interval,5.0,30.0,11.0,11.0,9.0,230.0,74.0,295.0,427.0,371.0,625.2711411859665,9.0,1093.0,310.7142857142857,512.885209472096,5.0,1093.0,469.7857142857143,450.323503985476,5.0,1093.0,308.26666666666665,381.5339216024349,5.0,1093.0,-216.0,-0.9863945578231292,1.6506650419791595,14.0,3450,11902500,Call Volume_rollstd_7
April,30,14:00:00,1.0,1031.0,0.0,0.0,328.44,C,C - Interval,14.0,0.0,28.0,986.0,990.0,947.0,143.0,9.0,81.0,667.6666666666666,554.837213363825,27.0,990.0,563.1428571428571,509.53489529551246,10.0,990.0,556.9285714285714,404.6254610578321,10.0,990.0,277.7,381.46714505789373,6.0,990.0,84.0,0.08870116156282999,0.9048057501442383,1031.0,4252,18079504,Call Volume_rollstd_7
April,30,14:30:00,0.998,1015.0,1.0,0.001,331.49,C,C - Interval,14.0,30.0,29.0,1031.0,986.0,10.0,218.0,19.0,51.0,1002.3333333333334,24.90649179100683,986.0,1031.0,575.1428571428571,520.9431922233066,10.0,1031.0,620.3571428571429,404.3480235834274,10.0,1031.0,310.93333333333334,402.360957636156,6.0,1031.0,1005.0,5.0,0.905763126071323,1012.97,4253,18088009,Call Volume_rollstd_7
May,1,14:30:00,0.9629,1053.0,3.0,0.0028,349.27,C,C - Interval,14.0,30.0,29.0,1054.0,1075.0,38.0,775.0,20.0,50.0,708.6666666666666,599.0011129650218,17.0,1055.0,542.2857142857143,502.917393576623,9.0,1055.0,330.7857142857143,408.78886379747837,9.0,1055.0,512.5,382.69576914846806,9.0,1055.0,1015.0,5.0,0.9274029913162173,1013.9336999999999,4303,18515809,Call Volume_rollstd_7
May,2,03:30:00,1.0,13.0,0.0,0.0,379.23,C,C - Interval,3.0,30.0,7.0,447.0,18.0,461.0,1038.0,1043.0,162.0,369.0,604.5064102224231,15.0,1067.0,334.57142857142856,503.6003233858012,15.0,1075.0,247.64285714285714,363.9899844655156,15.0,1075.0,547.9333333333333,420.3735558247941,15.0,1075.0,-448.0,-0.8354430379746836,1.5052101894537184,13.0,4331,18757561,Call Volume_rollstd_7
April,30,20:00:00,0.9798,447.0,1.0,0.0022,343.89,C,C - Interval,20.0,0.0,40.0,18.0,235.0,480.0,986.0,22.0,302.0,17.666666666666668,6.429100507301162,13.0,25.0,325.14285714285717,509.76283000738744,13.0,1075.0,231.78571428571428,369.3789337567779,13.0,1075.0,513.2,420.07999238240285,13.0,1075.0,-33.0,-0.5841860465116279,1.5678118673337926,437.9706,4332,18766224,Call Volume_rollstd_7
