Date,Call Volume,CCT,Service Level,Abandon Rate,client,source_sheet,Date_raw,day_of_week,day_name,month,month_name,day_of_month,week_of_year,quarter,quarter_label,is_weekend,is_monday,is_sunday,is_month_start,is_month_end,is_pay_period,dow_sin,dow_cos,month_sin,month_cos,hour,minute,hour_sin,hour_cos,interval_num,interval_sin,interval_cos,Call Volume_lag_1,Call Volume_lag_2,Call Volume_lag_7,Call Volume_lag_14,Call Volume_lag_21,Call Volume_lag_28,Call Volume_rollmean_3,Call Volume_rollstd_3,Call Volume_rollmin_3,Call Volume_rollmax_3,Call Volume_rollmean_7,Call Volume_rollstd_7,Call Volume_rollmin_7,Call Volume_rollmax_7,Call Volume_rollmean_14,Call Volume_rollstd_14,Call Volume_rollmin_14,Call Volume_rollmax_14,Call Volume_rollmean_30,Call Volume_rollstd_30,Call Volume_rollmin_30,Call Volume_rollmax_30,diff_lag7,pct_change_7,volatility_ratio,volume_x_service,volume_x_abandon,lag7_x_weekend,interval_x_dow,trend,trend_squared,outlier_column
2024-06-01,3678.0,308.17,0.9424,0.0082,A,A - Daily,06/01/24 Sat,5,Saturday,6,June,1,22,2,Q2,1,0,0,1,0,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0.0,1.0,0,0.0,1.0,5264.0,4931.0,3502.0,3620.0,3512.0,3668.0,5001.666666666667,235.1049411078684,4810.0,5264.0,4085.1428571428573,1462.6958476925884,1407.0,5473.0,4164.5,1340.451172610865,1407.0,5564.0,4297.866666666667,1290.5889255346337,1132.0,5722.0,176.0,0.05025699600228441,0.35805255748524684,3466.1472,30.1596,3502.0,0,152,23104,is_pay_period
2024-06-15,3358.0,305.9,0.9705,0.0063,A,A - Daily,06/15/24 Sat,5,Saturday,6,June,15,24,2,Q2,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0.0,1.0,0,0.0,1.0,4965.0,4820.0,5283.0,3678.0,3502.0,3620.0,4921.0,87.70974860300169,4820.0,4978.0,5144.857142857143,219.50507099033183,4820.0,5402.0,4959.5,1124.6989853699995,1633.0,6408.0,4580.833333333333,1238.0692722899219,1407.0,6408.0,-1925.0,-0.3643763013439334,0.04266494965658696,3258.9390000000003,21.1554,5283.0,0,166,27556,is_pay_period
2024-07-01,6314.0,313.51,0.9356,0.0075,A,A - Daily,07/01/24 Mon,0,Monday,7,July,1,27,3,Q3,0,1,0,1,0,1,0.0,1.0,-0.4999999999999998,-0.8660254037844388,0,0,0.0,1.0,0,0.0,1.0,1454.0,3286.0,5730.0,5656.0,5283.0,6408.0,3127.0,1599.4383389177622,1454.0,4641.0,4427.142857142857,1539.257551394114,1454.0,5730.0,4389.571428571428,1450.8308343463443,1454.0,5730.0,4518.8,1418.439657535335,1319.0,6408.0,584.0,0.10191972076788831,0.347686442715676,5907.3784,47.355,0.0,0,182,33124,is_pay_period
2024-07-15,4905.0,312.46,0.906,0.0101,A,A - Daily,07/15/24 Mon,0,Monday,7,July,15,29,3,Q3,0,1,0,0,0,1,0.0,1.0,-0.4999999999999998,-0.8660254037844388,0,0,0.0,1.0,0,0.0,1.0,1456.0,3296.0,6364.0,6314.0,5730.0,5656.0,3194.0,1689.3111021952147,1456.0,4830.0,4558.428571428572,1650.2753161359508,1456.0,6364.0,4444.571428571428,1694.9205433741274,1456.0,6364.0,4278.5,1606.8221743553327,1319.0,6364.0,-1459.0,-0.2292583280955374,0.3620272403695401,4443.93,49.5405,0.0,0,196,38416,is_pay_period
2024-08-01,5070.0,312.41,0.9708,0.004,A,A - Daily,08/01/24 Thu,3,Thursday,8,August,1,31,3,Q3,0,0,0,1,0,1,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,0.0,1.0,0,0.0,1.0,4258.0,4502.0,4829.0,4685.0,5296.0,2361.0,4534.666666666667,294.36258820260025,4258.0,4844.0,3958.4285714285716,1208.800487693321,1452.0,4844.0,4019.214285714286,1235.4580700522151,1348.0,5264.0,4219.166666666667,1378.3536176911568,1348.0,6364.0,241.0,0.04990681300476289,0.3053738284980781,4921.956,20.28,0.0,0,213,45369,is_pay_period
2024-08-15,4617.0,321.9,0.9329,0.0088,A,A - Daily,08/15/24 Thu,3,Thursday,8,August,15,33,3,Q3,0,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,0.0,1.0,0,0.0,1.0,4587.0,4601.0,4326.0,5070.0,4829.0,4685.0,4694.666666666667,174.5002387772884,4587.0,4896.0,3946.285714285714,1226.9761902451744,1439.0,4896.0,4165.214285714285,1313.1979860437843,1439.0,5589.0,4135.766666666666,1220.615692106281,1348.0,5589.0,291.0,0.06726768377253814,0.3109192489037149,4307.1993,40.6296,0.0,0,227,51529,is_pay_period
2024-09-01,1500.0,296.27,0.9192,0.0117,A,A - Daily,09/01/24 Sun,6,Sunday,9,September,1,35,3,Q3,1,0,1,1,0,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,0.0,1.0,0,0.0,1.0,3305.0,4596.0,1514.0,1469.0,1439.0,1511.0,4108.666666666667,701.2277328609723,3305.0,4596.0,4054.1428571428573,1264.2030992646976,1514.0,5193.0,4046.0714285714284,1225.2216417565323,1469.0,5193.0,4089.633333333333,1203.90475288662,1439.0,5589.0,-14.0,-0.009247027741083224,0.31182993392483466,1378.8,17.55,1514.0,0,244,59536,is_pay_period
2024-09-15,6173.0,329.62,0.8846,0.0103,A,A - Daily,09/15/24 Sun,6,Sunday,9,September,15,37,3,Q3,1,0,1,0,0,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,0.0,1.0,0,0.0,1.0,6173.0,6173.0,6173.0,1500.0,1514.0,1469.0,6173.0,0.0,6173.0,6173.0,6173.0,0.0,6173.0,6173.0,5708.0,1404.7261983417586,1500.0,6860.0,4824.7,1512.3294238382307,1469.0,6860.0,0.0,0.0,0.0,5460.6358,63.5819,6173.0,0,258,66564,is_pay_period
2024-10-01,5350.0,291.91,0.9016,0.0115,A,A - Daily,10/01/24 Tue,1,Tuesday,10,October,1,40,4,Q4,0,0,0,1,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0.0,1.0,0,0.0,1.0,5056.0,1161.0,4806.0,5083.0,6173.0,6860.0,2988.6666666666665,1958.529124964282,1161.0,5056.0,3818.714285714286,1420.0079476638705,1161.0,5056.0,4037.285714285714,1348.2143420420618,1161.0,5318.0,4959.333333333333,1575.431989653302,1161.0,6860.0,544.0,0.11319184352892218,0.37185498610778095,4823.5599999999995,61.525,0.0,0,274,75076,is_pay_period
2024-10-15,4408.0,306.47,0.9392,0.0086,A,A - Daily,10/15/24 Tue,1,Tuesday,10,October,15,42,4,Q4,0,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0.0,1.0,0,0.0,1.0,4679.0,1219.0,4796.0,5350.0,4806.0,5083.0,2915.6666666666665,1730.9631230425907,1219.0,4679.0,3831.5714285714284,1323.7504620260843,1219.0,4796.0,4101.714285714285,1378.946890736741,1219.0,5350.0,4209.733333333334,1397.5078047609675,1161.0,6173.0,-388.0,-0.08090075062552127,0.3454850018337344,4139.9936,37.9088,0.0,0,288,82944,is_pay_period
2024-11-01,5336.0,328.56,0.8821,0.0151,A,A - Daily,11/01/24 Fri,4,Friday,11,November,1,44,4,Q4,0,0,0,1,0,1,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0.0,1.0,0,0.0,1.0,4323.0,4172.0,4782.0,4451.0,4341.0,4731.0,4379.666666666667,241.04840454427182,4172.0,4644.0,3950.5714285714284,1302.6567541173715,1404.0,5224.0,4096.428571428572,1329.9481606025508,1404.0,5574.0,4109.3,1273.4012329191478,1219.0,5574.0,554.0,0.11585110832287746,0.32973881821152823,4706.8856,80.5736,0.0,0,305,93025,is_pay_period
2024-11-15,5065.0,314.53,0.9309,0.0095,A,A - Daily,11/15/24 Fri,4,Friday,11,November,15,46,4,Q4,0,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0.0,1.0,0,0.0,1.0,5290.0,4860.0,5549.0,5336.0,4782.0,4451.0,5037.0,224.84883811129342,4860.0,5290.0,4479.857142857143,1416.7570279305016,1577.0,5549.0,4441.785714285715,1387.5549152581825,1392.0,5837.0,4299.4,1303.144435851089,1392.0,5837.0,-484.0,-0.08722292304919806,0.3162504925384582,4715.0085,48.1175,0.0,0,319,101761,is_pay_period
2024-12-01,2101.0,323.73,0.9739,0.0046,A,A - Daily,12/01/24 Sun,6,Sunday,12,December,1,48,4,Q4,1,0,1,1,0,1,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0,0.0,1.0,0,0.0,1.0,4936.0,6986.0,1713.0,1716.0,1577.0,1392.0,4155.666666666667,3290.639806076221,545.0,6986.0,4430.0,2387.8017784844124,545.0,6986.0,4572.285714285715,1896.8719363354876,545.0,6986.0,4495.933333333333,1586.8576176993838,545.0,6986.0,388.0,0.22650321074138938,0.5390071734727793,2046.1639,9.6646,1713.0,0,335,112225,is_pay_period
2024-12-15,2099.0,321.67,0.9879,0.0025,A,A - Daily,12/15/24 Sun,6,Sunday,12,December,15,50,4,Q4,1,0,1,0,0,1,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0,0.0,1.0,0,0.0,1.0,4610.0,6005.0,2007.0,2101.0,1713.0,1716.0,5602.333333333333,864.457247834341,4610.0,6192.0,5603.857142857143,1774.2327382628853,2007.0,7094.0,5697.785714285715,1835.569296664427,2007.0,8302.0,5082.066666666667,1872.4145012170204,545.0,8302.0,92.0,0.0458395615346288,0.31660920202514076,2073.6021,5.2475000000000005,2007.0,0,349,121801,is_pay_period
2025-01-01,2196.0,291.4,0.9504,0.0089,A,A - Daily,01/01/25 Wed,2,Wednesday,1,January,1,1,1,Q1,0,0,0,1,0,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0.0,1.0,0,0.0,1.0,4846.0,6201.0,294.0,6209.0,6715.0,6329.0,4163.333333333333,2451.3600986663196,1443.0,6201.0,3885.5714285714284,2229.612661214411,294.0,6201.0,4487.357142857143,1926.4619466441907,294.0,6323.0,5200.233333333334,1923.5556817829588,294.0,8302.0,1902.0,5.0,0.573818472315191,2087.0784,19.5444,0.0,0,366,133956,is_pay_period
2025-01-15,4862.0,315.55,0.9078,0.0096,A,A - Daily,01/15/25 Wed,2,Wednesday,1,January,15,3,1,Q1,0,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0.0,1.0,0,0.0,1.0,5297.0,5722.0,5423.0,2196.0,294.0,6209.0,4129.0,2400.5201519670727,1368.0,5722.0,4183.285714285715,1521.5389921924107,1368.0,5722.0,4392.142857142857,1756.6680811276613,1368.0,6711.0,4591.0,1839.6615130938096,294.0,6945.0,-561.0,-0.10344827586206896,0.3637186403492427,4413.7236,46.6752,0.0,0,380,144400,is_pay_period
2025-02-01,3607.0,312.57,0.977,0.0031,A,A - Daily,02/01/25 Sat,5,Saturday,2,February,1,5,1,Q1,1,0,0,1,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,0.0,1.0,0,0.0,1.0,4812.0,4363.0,3721.0,2867.0,3287.0,3910.0,4420.666666666667,365.92394473899844,4087.0,4812.0,4019.714285714286,1318.3790191349485,1280.0,5384.0,3942.4285714285716,1317.0845258948411,1159.0,5384.0,4301.433333333333,1451.1958132883867,1159.0,6711.0,-114.0,-0.030636925557645793,0.32797829035271303,3524.0389999999998,11.1817,3721.0,0,397,157609,is_pay_period
2025-02-15,2933.0,330.81,0.8851,0.0129,A,A - Daily,02/15/25 Sat,5,Saturday,2,February,15,7,1,Q1,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,0.0,1.0,0,0.0,1.0,4312.0,4395.0,3254.0,3607.0,3721.0,2867.0,4361.0,43.48562981054913,4312.0,4395.0,3922.8571428571427,1379.4626282930367,1095.0,5093.0,4110.142857142857,1365.515335640037,1095.0,6086.0,4080.9666666666667,1289.939760243661,1095.0,6086.0,-321.0,-0.0986478180700676,0.35164742891665174,2595.9983,37.8357,3254.0,0,411,168921,is_pay_period
2025-03-01,3266.0,316.8,0.9312,0.0057,A,A - Daily,03/01/25 Sat,5,Saturday,3,March,1,9,1,Q1,1,0,0,1,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,0.0,1.0,0,0.0,1.0,4563.0,4399.0,2875.0,2933.0,3254.0,3607.0,4650.0,303.9851970080377,4399.0,4988.0,3885.5714285714284,1348.5833131033994,1250.0,4988.0,3783.1428571428573,1240.257284545477,1187.0,4988.0,3989.366666666667,1257.4365407538444,1095.0,6086.0,391.0,0.136,0.3470746421458067,3041.2992,18.6162,2875.0,0,425,180625,is_pay_period
2025-03-15,2616.0,310.32,0.9151,0.0106,A,A - Daily,03/15/25 Sat,5,Saturday,3,March,15,11,1,Q1,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,0.0,1.0,0,0.0,1.0,3905.0,4080.0,3024.0,3266.0,2875.0,2933.0,4082.0,178.008426766893,3905.0,4261.0,3697.714285714286,1263.5465582090326,1154.0,4823.0,3815.714285714286,1209.9679225609086,1154.0,5603.0,3836.366666666667,1168.7499211383638,1154.0,5603.0,-408.0,-0.1349206349206349,0.34171016486876943,2393.9016,27.7296,3024.0,0,439,192721,is_pay_period
2025-04-01,5249.0,304.6,0.8755,0.0235,A,A - Daily,04/01/25 Tue,1,Tuesday,4,April,1,14,2,Q2,0,0,0,1,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,0,0,0.0,1.0,0,0.0,1.0,5112.0,1318.0,4166.0,3915.0,4637.0,4533.0,3141.0,1901.3250642644036,1318.0,5112.0,3844.8571428571427,1292.2113383100816,1318.0,5112.0,3698.8571428571427,1168.6169246093875,1257.0,5112.0,3678.5666666666666,1245.844753801504,1154.0,5603.0,1083.0,0.2599615938550168,0.3360882577160798,4595.4995,123.3515,0.0,0,456,207936,is_pay_period
2025-04-15,4450.0,318.11,0.9176,0.012,A,A - Daily,04/15/25 Tue,1,Tuesday,4,April,15,16,2,Q2,0,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,0,0,0.0,1.0,0,0.0,1.0,5030.0,1227.0,4982.0,5249.0,4166.0,3915.0,3134.3333333333335,1901.526842653916,1227.0,5030.0,3973.5714285714284,1362.5988474410249,1227.0,5030.0,4106.5,1358.0737348283992,1227.0,5249.0,3835.9333333333334,1320.3300249228048,1200.0,5249.0,-532.0,-0.10678442392613409,0.34291540291523187,4083.3199999999997,53.4,0.0,0,470,220900,is_pay_period
2025-05-01,5190.0,274.97,0.9208,0.0157,A,A - Daily,05/01/25 Thu,3,Thursday,5,May,1,18,2,Q2,0,0,0,1,0,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0.0,1.0,0,0.0,1.0,4734.0,4254.0,4294.0,4649.0,4507.0,4944.0,4558.666666666667,264.8496428794082,4254.0,4734.0,3816.1428571428573,1228.309736802488,1379.0,4734.0,3742.0,1316.1142690628183,541.0,4734.0,3958.0,1285.2473530883829,541.0,5249.0,896.0,0.20866325104797392,0.3218720532181865,4778.951999999999,81.48299999999999,0.0,0,486,236196,is_pay_period
2025-05-15,4286.0,301.57,0.9124,0.0105,A,A - Daily,05/15/25 Thu,3,Thursday,5,May,15,20,2,Q2,0,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0.0,1.0,0,0.0,1.0,4745.0,4240.0,4800.0,5190.0,4294.0,4649.0,4569.333333333333,285.4230777869007,4240.0,4745.0,3819.0,1437.3656458952905,940.0,4800.0,4106.928571428572,1438.0773202859668,940.0,5808.0,3958.2,1323.7078644266007,541.0,5808.0,-514.0,-0.10708333333333334,0.3763722560605631,3910.5464,45.003,0.0,0,500,250000,is_pay_period
2025-06-01,1412.0,297.56,0.9845,0.0029,A,A - Daily,06/01/25 Sun,6,Sunday,6,June,1,22,2,Q2,1,0,1,1,0,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0.0,1.0,0,0.0,1.0,3014.0,4437.0,1230.0,1264.0,940.0,1500.0,3905.0,776.461847098764,3014.0,4437.0,3605.5714285714284,1339.018901676747,1230.0,4971.0,3689.4285714285716,1251.3563542311645,1230.0,4971.0,3834.766666666667,1283.9730012021678,940.0,5808.0,182.0,0.14796747967479676,0.3713749479669254,1390.114,4.094799999999999,1230.0,0,517,267289,is_pay_period
2025-06-15,4523.0,327.34,0.8785,0.0135,A,A - Daily,06/15/25 Sun,6,Sunday,6,June,15,24,2,Q2,1,0,1,0,0,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0.0,1.0,0,0.0,1.0,4523.0,4523.0,1423.0,1412.0,1230.0,1264.0,4523.0,0.0,4523.0,4523.0,4125.571428571428,1201.1220944243248,1423.0,4907.0,4119.642857142857,1252.8258892564431,1412.0,5596.0,3870.8333333333335,1217.9939721082212,1230.0,5596.0,3100.0,2.1784961349262124,0.29114078260917187,3973.4554999999996,61.0605,1423.0,0,531,281961,is_pay_period
2025-07-01,4987.0,322.97,0.9005,0.0097,A,A - Daily,07/01/25 Tue,1,Tuesday,7,July,1,27,3,Q3,0,0,0,1,0,1,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,0,0,0.0,1.0,0,0.0,1.0,4987.0,1213.0,4389.0,4523.0,4457.0,4963.0,2980.0,1898.4122313133255,1213.0,4987.0,3794.4285714285716,1341.7846147504217,1213.0,4987.0,3810.0714285714284,1299.8854070373116,1191.0,5164.0,4002.0666666666666,1226.4741146974902,1191.0,5596.0,598.0,0.13624971519708362,0.3536196793514157,4490.7935,48.3739,0.0,0,547,299209,is_pay_period
2025-07-15,4369.0,327.24,0.9437,0.0048,A,A - Daily,07/15/25 Tue,1,Tuesday,7,July,15,29,3,Q3,0,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,0,0,0.0,1.0,0,0.0,1.0,4735.0,1187.0,4861.0,4987.0,4389.0,4523.0,2940.6666666666665,1774.3495521833838,1187.0,4735.0,3894.8571428571427,1364.2489299453855,1187.0,4861.0,3839.285714285714,1457.8564046926165,1187.0,5576.0,3871.233333333333,1319.7684667194985,1187.0,5576.0,-492.0,-0.10121374202838922,0.3502693115323393,4123.0253,20.9712,0.0,0,561,314721,is_pay_period
2025-08-01,5011.0,328.23,0.8752,0.0172,A,A - Daily,08/01/25 Fri,4,Friday,8,August,1,31,3,Q3,0,0,0,1,0,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,0.0,1.0,0,0.0,1.0,4064.0,3909.0,4219.0,4093.0,4493.0,1963.0,3940.0,111.77208953950377,3847.0,4064.0,3579.5714285714284,1066.6404981909006,1483.0,4644.0,3655.6428571428573,1083.0578936967706,1456.0,4883.0,3792.0,1229.2221538226067,1187.0,5576.0,792.0,0.18772220905427828,0.29797994521835436,4385.6272,86.1892,0.0,0,578,334084,is_pay_period
2025-08-15,3831.0,327.6,0.8953,0.018,A,A - Daily,08/15/25 Fri,4,Friday,8,August,15,33,3,Q3,0,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,0.0,1.0,0,0.0,1.0,4137.0,3999.0,4521.0,5011.0,4219.0,4093.0,4049.0,76.44605941463315,3999.0,4137.0,3662.4285714285716,1227.3692540202674,1280.0,4869.0,3848.3571428571427,1218.5745523193998,1280.0,5076.0,3816.8333333333335,1123.1560546017265,1280.0,5076.0,-690.0,-0.15262110152621103,0.3351244208816114,3429.8943,68.958,0.0,0,592,350464,is_pay_period
