Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,client,source_sheet,hour,minute,time_index,Call Volume_lag_1,Call Volume_lag_2,Call Volume_lag_7,Call Volume_lag_14,Call Volume_lag_21,Call Volume_lag_28,Call Volume_rollmean_3,Call Volume_rollstd_3,Call Volume_rollmin_3,Call Volume_rollmax_3,Call Volume_rollmean_7,Call Volume_rollstd_7,Call Volume_rollmin_7,Call Volume_rollmax_7,Call Volume_rollmean_14,Call Volume_rollstd_14,Call Volume_rollmin_14,Call Volume_rollmax_14,Call Volume_rollmean_30,Call Volume_rollstd_30,Call Volume_rollmin_30,Call Volume_rollmax_30,diff_lag7,pct_change_7,volatility_ratio,volume_x_service,trend,trend_squared,outlier_column
May,30,22:30:00,0.7857,15.0,1.0,0.0667,344.29,A,A - Interval,22.0,30.0,45.0,66.0,20.0,0.0,132.0,28.0,37.0,32.333333333333336,29.501412395567414,11.0,66.0,16.428571428571427,22.72192144792605,0.0,66.0,14.857142857142858,18.64179399941132,0.0,66.0,62.766666666666666,63.577638301167056,0.0,167.0,15.0,0.0,1.3830734794389772,11.785499999999999,75,5625,Abandoned Rate
May,31,00:00:00,1.0,4.0,1.0,0.25,171.67,A,A - Interval,0.0,0.0,0.0,8.0,3.0,57.0,195.0,219.0,151.0,120.66666666666667,113.16065276116663,26.0,246.0,190.57142857142858,92.43530556170464,26.0,246.0,215.0,68.02488232540072,26.0,246.0,112.46666666666667,112.96771993417609,0.0,246.0,-53.0,-0.9835390946502057,0.48504283278255805,4.0,93,8649,Abandoned Rate
June,1,12:00:00,0.9032,66.0,4.0,0.0606,286.16,A,A - Interval,12.0,0.0,24.0,32.0,23.0,2.0,2.0,5.0,43.0,18.666666666666668,15.947831618541011,1.0,32.0,47.714285714285715,88.34537204576586,1.0,246.0,134.42857142857142,115.08038280043436,1.0,246.0,113.13333333333334,112.31781672567801,0.0,246.0,64.0,1.5384615384615385,1.8515497135340149,59.6112,98,9604,Abandoned Rate
June,1,13:00:00,0.8154,68.0,3.0,0.0441,345.4,A,A - Interval,13.0,0.0,26.0,59.0,66.0,28.0,4.0,3.0,25.0,52.333333333333336,17.953644012660313,32.0,66.0,26.714285714285715,27.127564614332634,1.0,66.0,108.64285714285714,107.2929900519401,1.0,246.0,117.1,109.26820845657878,1.0,246.0,40.0,5.0,1.0154703331568364,55.4472,100,10000,Abandoned Rate
June,1,20:00:00,1.0,21.0,1.0,0.0476,243.05,A,A - Interval,20.0,0.0,40.0,40.0,24.0,7.0,68.0,28.0,4.0,33.666666666666664,8.504900548115288,24.0,40.0,44.857142857142854,45.20851163010733,1.0,132.0,61.142857142857146,35.52866046286742,1.0,132.0,95.43333333333334,88.76924107436962,1.0,246.0,14.0,2.0,1.0078330618176794,21.0,114,12996,Abandoned Rate
June,1,20:30:00,0.3333,29.0,5.0,0.1724,319.13,A,A - Interval,20.0,30.0,41.0,21.0,40.0,1.0,79.0,23.0,2.0,28.333333333333332,10.214368964029633,21.0,40.0,46.857142857142854,43.53323853267618,1.0,132.0,57.785714285714285,37.020116301667876,1.0,132.0,88.03333333333333,85.22606179564683,1.0,246.0,28.0,5.0,0.9290630174656502,9.6657,115,13225,Abandoned Rate
June,1,21:00:00,0.1739,29.0,6.0,0.2069,270.87,A,A - Interval,21.0,0.0,42.0,29.0,21.0,73.0,90.0,36.0,3.0,30.0,9.539392014169374,21.0,40.0,50.857142857142854,39.73843048162423,21.0,132.0,54.214285714285715,37.22732365311306,1.0,132.0,80.9,80.64068879700358,1.0,246.0,-44.0,-0.7803030303030303,0.781373633065645,5.0431,116,13456,Abandoned Rate
June,1,22:30:00,0.4286,14.0,7.0,0.5,290.57,A,A - Interval,22.0,30.0,45.0,28.0,19.0,24.0,76.0,66.0,2.0,25.333333333333332,5.507570547285963,19.0,29.0,27.142857142857142,6.9144431308351395,19.0,40.0,42.07142857142857,35.01749954987192,1.0,132.0,59.13333333333333,60.13360603450159,1.0,246.0,-10.0,-0.4166666666666667,0.2547426416623472,6.0004,119,14161,Abandoned Rate
June,1,23:00:00,0.0,18.0,6.0,0.3333,377.42,A,A - Interval,23.0,0.0,46.0,14.0,28.0,40.0,73.0,59.0,13.0,20.333333333333332,7.0945988845974854,14.0,28.0,25.714285714285715,8.518886580502075,14.0,40.0,37.642857142857146,34.30991590882053,1.0,132.0,51.5,49.60099415021492,1.0,246.0,-22.0,-0.55,0.3312900336861918,0.0,120,14400,Abandoned Rate
May,29,06:30:00,1.0,2.0,1.0,0.5,271.0,A,A - Interval,6.0,30.0,13.0,39.0,57.0,1.0,16.0,124.0,213.0,32.333333333333336,28.589042189855395,1.0,57.0,14.571428571428571,23.436845228949796,0.0,57.0,13.857142857142858,22.180577584409964,0.0,64.0,22.633333333333333,23.016460876172097,0.0,86.0,1.0,1.0,1.60841094708479,2.0,140,19600,Abandoned Rate
May,28,23:00:00,0.5,10.0,2.0,0.2,258.75,A,A - Interval,23.0,0.0,46.0,16.0,18.0,73.0,233.0,228.0,70.0,32.666666666666664,28.041635710730777,2.0,57.0,14.714285714285714,23.343195194848423,0.0,57.0,13.785714285714286,22.21980603470219,0.0,64.0,20.266666666666666,21.240711289689578,0.0,86.0,-63.0,0.0,1.5864307413974656,5.0,141,19881,Abandoned Rate
May,29,08:30:00,0.7143,83.0,6.0,0.0723,305.92,A,A - Interval,8.0,30.0,17.0,33.0,14.0,1.0,3.0,221.0,195.0,16.666666666666668,14.224392195567846,7.0,33.0,21.285714285714285,21.76169636244977,1.0,57.0,11.5,17.951858699567538,0.0,57.0,18.566666666666666,20.974012382047714,0.0,86.0,82.0,5.0,1.0223615740748213,59.2869,144,20736,Abandoned Rate
May,28,22:30:00,0.5455,16.0,5.0,0.3125,357.82,A,A - Interval,22.0,30.0,45.0,18.0,2.0,124.0,213.0,233.0,53.0,149.33333333333334,117.30870953741385,14.0,222.0,151.14285714285714,99.0495306592087,1.0,222.0,155.35714285714286,75.71363777454458,1.0,230.0,78.46666666666667,89.81503342918192,0.0,230.0,-108.0,-0.9211822660098522,0.655337159370946,8.728,158,24964,Abandoned Rate
May,28,07:30:00,0.4,11.0,1.0,0.0909,305.2,A,A - Interval,7.0,30.0,15.0,7.0,3.0,58.0,8.0,56.0,202.0,8.333333333333334,7.094598884595929,2.0,16.0,99.28571428571429,111.81340749318977,2.0,222.0,133.0,98.32677075015658,1.0,230.0,78.6,89.71741075790952,0.0,230.0,-47.0,-0.9504504504504504,1.126178204967379,4.4,161,25921,Abandoned Rate
May,28,17:00:00,0.5427,195.0,31.0,0.159,353.23,A,A - Interval,17.0,0.0,34.0,222.0,246.0,240.0,206.0,3.0,1.0,233.66666666666666,12.013880860627077,222.0,246.0,197.85714285714286,80.33145621201476,18.0,246.0,197.42857142857142,71.29215544904935,18.0,246.0,149.56666666666666,94.48578923740921,1.0,246.0,-45.0,5.0,0.4060073599163201,105.8265,180,32400,Abandoned Rate
May,28,17:30:00,0.3976,184.0,18.0,0.0978,307.48,A,A - Interval,17.0,30.0,35.0,195.0,222.0,194.0,209.0,7.0,64.0,221.0,25.51470164434625,195.0,246.0,223.14285714285714,17.808505191139343,195.0,246.0,196.64285714285714,71.25102659757808,18.0,246.0,148.4,93.67095748342756,1.0,246.0,-10.0,-0.23333333333333334,0.07980764170164878,73.1584,181,32761,Abandoned Rate
May,28,20:00:00,0.9057,55.0,2.0,0.0364,336.98,A,A - Interval,20.0,0.0,40.0,73.0,124.0,246.0,46.0,125.0,1.0,124.33333333333333,51.50080905513346,73.0,176.0,174.28571428571428,58.784108639762714,73.0,246.0,171.78571428571428,75.73656628424256,18.0,246.0,146.63333333333333,89.30323519387176,2.0,246.0,-191.0,-0.7764227642276422,0.3372858692445402,49.8135,185,34225,Abandoned Rate
May,30,07:30:00,0.125,11.0,3.0,0.2727,250.75,A,A - Interval,7.0,30.0,15.0,12.0,205.0,1.0,3.0,4.0,156.0,224.0,20.952326839757287,206.0,247.0,227.14285714285714,22.281745678383743,191.0,248.0,184.71428571428572,67.97672516998124,36.0,248.0,165.9,79.06145579929245,1.0,248.0,10.0,-0.9547325102880658,0.09809573569099761,1.375,205,42025,Abandoned Rate
May,30,06:30:00,0.4,7.0,2.0,0.2857,234.0,A,A - Interval,6.0,30.0,13.0,57.0,68.0,183.0,247.0,172.0,205.0,72.0,17.349351572896467,57.0,91.0,117.14285714285714,47.29139657988757,57.0,183.0,154.42857142857142,75.37160686146424,11.0,253.0,157.2,80.33782121293436,1.0,253.0,-176.0,-0.9617486338797814,0.40370704397464996,2.8000000000000003,217,47089,Abandoned Rate
May,30,07:00:00,0.1,12.0,2.0,0.1667,247.2,A,A - Interval,7.0,0.0,14.0,205.0,37.0,4.0,10.0,56.0,183.0,151.0,120.57777573002411,14.0,241.0,86.14285714285714,94.67739711150462,7.0,241.0,121.28571428571429,79.14779609296545,7.0,241.0,151.1,82.49152516554628,7.0,253.0,8.0,-0.8235294117647058,1.0990742616592577,1.2000000000000002,222,49284,Abandoned Rate
May,30,20:30:00,0.8571,37.0,2.0,0.0541,322.74,A,A - Interval,20.0,30.0,41.0,200.0,27.0,1.0,19.0,62.0,184.0,150.33333333333334,121.71414598695307,12.0,241.0,78.14285714285714,98.74449954542385,7.0,241.0,107.5,80.24553665996739,7.0,241.0,150.3,83.75298244818235,7.0,253.0,36.0,-0.3508771929824561,1.2636407620072523,31.712699999999998,223,49729,Abandoned Rate
May,29,21:30:00,0.8889,39.0,3.0,0.0769,256.78,A,A - Interval,21.0,30.0,43.0,35.0,4.0,121.0,241.0,203.0,83.0,31.666666666666668,26.159765544310215,4.0,56.0,56.142857142857146,35.48440301234999,4.0,121.0,92.85714285714286,68.19413142228281,4.0,201.0,115.86666666666666,78.87822711397419,4.0,253.0,-82.0,-0.6776859504132231,0.6320377126881678,34.6671,236,55696,Abandoned Rate
May,29,22:30:00,0.4444,18.0,9.0,0.5,381.56,A,A - Interval,22.0,30.0,45.0,39.0,35.0,66.0,240.0,184.0,127.0,93.0,97.01546268507906,35.0,205.0,64.28571428571429,64.85808684020401,4.0,205.0,106.78571428571429,69.92213094295977,4.0,205.0,108.06666666666666,74.68182317434203,4.0,241.0,-48.0,-0.7096774193548387,1.0089035730698401,7.9992,238,56644,Abandoned Rate
May,29,23:00:00,0.0625,19.0,3.0,0.1579,440.25,A,A - Interval,23.0,0.0,46.0,18.0,39.0,62.0,184.0,1.0,128.0,76.33333333333333,107.82547627223028,2.0,200.0,33.57142857142857,74.00643472666684,0.0,200.0,20.785714285714285,52.16273142244944,0.0,200.0,61.166666666666664,72.84754194766009,0.0,205.0,-43.0,5.0,2.2044469918581613,1.1875,252,63504,Abandoned Rate
June,2,18:30:00,0.7471,91.0,4.0,0.044,339.46,A,A - Interval,18.0,30.0,37.0,91.0,1.0,243.0,243.0,66.0,3.0,7.666666666666667,9.865765724629652,1.0,19.0,36.142857142857146,72.98499519633842,1.0,200.0,19.428571428571427,52.54114034327266,0.0,200.0,54.166666666666664,70.25033235083163,0.0,205.0,-152.0,5.0,2.0193476931793235,67.9861,255,65025,Abandoned Rate
June,6,07:00:00,0.4,9.0,4.0,0.4444,322.0,A,A - Interval,7.0,0.0,14.0,5.0,1.0,2.0,7.0,1.0,227.0,31.666666666666668,51.39390365922093,1.0,91.0,49.0,73.68627190099038,1.0,200.0,25.714285714285715,55.59943078212893,0.0,200.0,50.5,64.99641899950045,0.0,205.0,7.0,3.5,1.5038014673671505,3.6,256,65536,Abandoned Rate
June,6,07:30:00,0.2667,19.0,4.0,0.2105,298.93,A,A - Interval,7.0,30.0,15.0,9.0,5.0,55.0,5.0,39.0,207.0,33.666666666666664,49.812983581926545,1.0,91.0,50.0,72.98630008433102,1.0,200.0,26.071428571428573,55.46511625228206,0.0,200.0,44.7,60.36335380641653,0.0,205.0,-36.0,-0.2962962962962963,1.4597260016866205,5.0672999999999995,257,66049,Abandoned Rate
June,6,06:30:00,0.0,5.0,3.0,0.6,318.5,A,A - Interval,6.0,30.0,13.0,1.0,1.0,2.0,9.0,60.0,232.0,114.33333333333333,90.5225570415093,46.0,217.0,143.57142857142858,64.35023217481344,46.0,217.0,185.35714285714286,63.37144120532172,46.0,261.0,144.86666666666667,87.67562997751457,1.0,261.0,3.0,-0.976303317535545,0.4482105723618846,0.0,283,80089,Abandoned Rate
June,5,21:00:00,0.78,54.0,4.0,0.0741,277.0,A,A - Interval,21.0,0.0,42.0,39.0,1.0,171.0,228.0,201.0,6.0,88.66666666666667,120.44224065224498,1.0,226.0,104.71428571428571,79.69465537436062,1.0,226.0,160.21428571428572,80.35515260050562,1.0,232.0,147.2,89.80223482358538,0.0,261.0,-117.0,-0.6707317073170732,0.761067650232639,42.120000000000005,301,90601,Abandoned Rate
June,5,22:30:00,0.5909,26.0,4.0,0.1538,317.82,A,A - Interval,22.0,30.0,45.0,32.0,26.0,88.0,225.0,9.0,83.0,104.0,106.22617379911584,32.0,226.0,71.42857142857143,73.22080110382385,1.0,226.0,134.35714285714286,85.0995861355363,1.0,232.0,133.1,88.42505106118081,0.0,232.0,-62.0,-0.7045454545454546,1.0250912154535339,15.363399999999999,303,91809,Abandoned Rate
June,5,23:00:00,0.7143,9.0,2.0,0.2222,599.57,A,A - Interval,23.0,0.0,46.0,26.0,32.0,60.0,232.0,193.0,101.0,37.333333333333336,14.742229591661822,26.0,54.0,62.57142857142857,74.61871334291686,1.0,226.0,120.14285714285714,85.41379562761796,1.0,232.0,126.43333333333334,88.7183390182714,0.0,232.0,-51.0,-0.85,1.1925365146128266,6.4287,304,92416,Abandoned Rate
June,5,20:30:00,0.8085,49.0,2.0,0.0408,370.83,A,A - Interval,20.0,30.0,41.0,55.0,2.0,8.0,54.0,171.0,228.0,19.666666666666668,30.599564267049,2.0,55.0,11.0,19.52775802116978,2.0,55.0,31.142857142857142,59.09816754006362,2.0,226.0,81.83333333333333,92.90487657789564,0.0,232.0,41.0,5.0,1.7752507291972528,39.6165,314,98596,Abandoned Rate
June,8,07:30:00,1.0,8.0,2.0,0.25,275.83,A,A - Interval,7.0,30.0,15.0,3.0,1.0,1.0,14.0,100.0,29.0,1.6666666666666667,1.1547005383463749,1.0,3.0,1.4285714285714286,0.7867957924846796,1.0,3.0,40.785714285714285,76.54880652381068,1.0,223.0,49.3,58.64513384875096,1.0,223.0,7.0,5.0,0.5507570547392757,8.0,343,117649,Abandoned Rate
June,6,21:00:00,0.7407,29.0,2.0,0.069,410.59,A,A - Interval,21.0,0.0,42.0,3.0,161.0,138.0,22.0,1.0,14.0,78.33333333333333,129.6238146843908,2.0,228.0,38.857142857142854,83.49736237636219,2.0,228.0,20.142857142857142,59.96005996668796,1.0,228.0,47.266666666666666,67.37846444721305,1.0,228.0,-109.0,2.625,2.148829178803439,21.4803,350,122500,Abandoned Rate
June,6,22:30:00,0.7273,14.0,3.0,0.2143,475.55,A,A - Interval,22.0,30.0,45.0,13.0,11.0,80.0,226.0,247.0,79.0,87.33333333333333,122.41051153121325,5.0,228.0,41.857142857142854,82.57608324333108,2.0,228.0,22.142857142857142,59.738992732948525,1.0,228.0,45.43333333333333,67.09215655547489,1.0,228.0,-66.0,-0.06666666666666667,1.9728074494993775,10.1822,351,123201,Abandoned Rate
June,7,11:30:00,0.9624,138.0,5.0,0.0362,285.71,A,A - Interval,11.0,30.0,23.0,165.0,107.0,22.0,1.0,14.0,80.0,125.33333333333333,34.38507428134054,104.0,165.0,106.0,46.46504062195593,44.0,168.0,77.28571428571429,69.91910553404793,1.0,174.0,47.666666666666664,67.62540500654198,1.0,228.0,116.0,-0.17857142857142858,0.4383494398297729,132.8112,372,138384,Abandoned Rate
June,7,12:00:00,0.5615,150.0,20.0,0.1333,323.22,A,A - Interval,12.0,0.0,24.0,138.0,165.0,44.0,1.0,4.0,46.0,136.66666666666666,29.02297940138657,107.0,165.0,101.71428571428571,40.83590856796802,44.0,165.0,87.07142857142857,67.9812918673664,1.0,174.0,52.166666666666664,69.02777218868734,1.0,228.0,106.0,2.409090909090909,0.40147662917946086,84.225,373,139129,Abandoned Rate
June,7,12:30:00,0.5949,166.0,8.0,0.0482,313.01,A,A - Interval,12.0,30.0,25.0,150.0,138.0,70.0,1.0,3.0,217.0,151.0,13.527749258467907,138.0,165.0,116.85714285714286,35.12087969393997,70.0,165.0,97.71428571428571,65.07088273736412,1.0,174.0,56.9,70.74205206971642,1.0,228.0,96.0,1.3714285714285714,0.300545425253765,98.7534,374,139876,Abandoned Rate
June,3,20:00:00,0.9259,57.0,3.0,0.0526,304.78,A,A - Interval,20.0,0.0,40.0,73.0,87.0,225.0,243.0,174.0,2.0,102.33333333333333,39.310727967481135,73.0,147.0,139.0,87.08042259888279,4.0,226.0,190.07142857142858,80.4224081724971,4.0,278.0,170.1,82.2952422473606,3.0,278.0,-168.0,-0.7466666666666667,0.6264778604236172,52.7763,400,160000,Abandoned Rate
June,3,22:30:00,0.4,16.0,6.0,0.375,338.3,A,A - Interval,22.0,30.0,45.0,8.0,29.0,87.0,222.0,240.0,4.0,25.666666666666668,16.258331197674803,8.0,40.0,49.714285714285715,26.669047512765243,8.0,87.0,116.21428571428571,91.6323578818587,4.0,244.0,152.16666666666666,96.61123063628527,3.0,278.0,-71.0,-0.8160919540229885,0.5364463580153928,6.4,405,164025,Abandoned Rate
June,2,19:00:00,0.7471,91.0,4.0,0.044,339.46,A,A - Interval,19.0,0.0,38.0,91.0,91.0,243.0,243.0,15.0,0.0,136.0,120.57777573002406,1.0,233.0,149.57142857142858,105.70534067689795,1.0,241.0,86.14285714285714,98.25622481189548,1.0,241.0,139.36666666666667,102.69824674772934,1.0,278.0,-152.0,5.0,0.7067214753947331,67.9861,415,172225,Abandoned Rate
June,2,19:30:00,0.7471,91.0,4.0,0.044,339.46,A,A - Interval,19.0,30.0,39.0,91.0,91.0,90.0,243.0,1.0,6.0,166.0,71.33722730804715,91.0,233.0,162.0,89.62886439832505,1.0,241.0,88.78571428571429,97.82179918404908,1.0,241.0,133.83333333333334,100.59206910992594,1.0,278.0,1.0,-0.6224066390041494,0.5532645950513891,67.9861,416,173056,Abandoned Rate
June,2,20:00:00,0.7471,91.0,4.0,0.044,339.46,A,A - Interval,20.0,0.0,40.0,91.0,91.0,26.0,243.0,189.0,7.0,118.66666666666667,47.92007234273869,91.0,174.0,140.57142857142858,85.42610284695806,1.0,238.0,92.42857142857143,96.8096580414884,1.0,241.0,128.76666666666668,98.71438540079907,1.0,278.0,65.0,-0.6176470588235294,0.6077060161877097,67.9861,417,173889,Abandoned Rate
June,2,20:30:00,0.7471,91.0,4.0,0.044,339.46,A,A - Interval,20.0,30.0,41.0,91.0,91.0,1.0,243.0,246.0,5.0,91.0,0.0,91.0,91.0,119.57142857142857,74.90406562810233,1.0,233.0,96.85714285714286,95.08769809849409,1.0,241.0,123.7,96.52555495111493,1.0,278.0,90.0,-0.4166666666666667,0.6264378248467339,67.9861,418,174724,Abandoned Rate
June,2,22:30:00,0.4118,22.0,5.0,0.2273,255.76,A,A - Interval,22.0,30.0,45.0,28.0,38.0,91.0,243.0,243.0,15.0,39.333333333333336,12.055427546681674,28.0,52.0,68.85714285714286,28.480569817735073,28.0,91.0,109.21428571428571,85.35462546290101,1.0,241.0,98.73333333333333,86.80772781956342,1.0,244.0,-69.0,-0.7582417582417582,0.4136182338675218,9.0596,422,178084,Abandoned Rate
June,3,08:30:00,0.7471,91.0,4.0,0.044,339.46,A,A - Interval,8.0,30.0,17.0,8.0,12.0,52.0,1.0,243.0,218.0,12.666666666666666,5.033222956842389,8.0,18.0,25.428571428571427,15.39325764587909,8.0,52.0,67.85714285714286,67.46720815199198,1.0,233.0,77.93333333333334,77.70187648438997,1.0,241.0,39.0,0.75,0.6053528287705261,67.9861,426,181476,Abandoned Rate
June,3,06:30:00,0.6667,7.0,1.0,0.1429,193.67,A,A - Interval,6.0,30.0,13.0,2.0,5.0,1.0,18.0,91.0,90.0,3.0,1.7320508075531296,2.0,5.0,2.0,1.4142135623862775,1.0,5.0,32.07142857142857,55.58702710541044,1.0,158.0,66.83333333333333,79.38908260448407,1.0,241.0,6.0,5.0,0.7071067811931387,4.6669,437,190969,Abandoned Rate
June,2,18:00:00,0.7471,91.0,4.0,0.044,339.46,A,A - Interval,18.0,0.0,36.0,1.0,1.0,243.0,243.0,20.0,1.0,2.0,1.7320508075531207,1.0,4.0,15.857142857142858,23.183532743657192,1.0,66.0,8.928571428571429,17.34032332994043,1.0,66.0,41.266666666666666,51.62259150820458,1.0,174.0,-152.0,5.0,1.4620245874378408,67.9861,444,197136,Abandoned Rate
June,5,06:30:00,0.25,5.0,1.0,0.2,470.75,A,A - Interval,6.0,30.0,13.0,2.0,1.0,2.0,34.0,2.0,235.0,22.0,35.51056180912873,1.0,63.0,30.142857142857142,52.301779993382844,1.0,137.0,23.642857142857142,36.9357178452959,1.0,137.0,21.666666666666668,32.26542222355569,1.0,137.0,3.0,1.5,1.7351301419605683,1.25,463,214369,Abandoned Rate
June,5,07:30:00,0.4118,20.0,3.0,0.15,354.65,A,A - Interval,7.0,30.0,15.0,6.0,5.0,1.0,21.0,3.0,231.0,4.333333333333333,2.081665999453523,2.0,6.0,30.714285714285715,51.96381524905698,1.0,137.0,19.928571428571427,37.27747161637909,1.0,137.0,21.933333333333334,32.10858015453477,1.0,137.0,19.0,5.0,1.6918451476437155,8.236,465,216225,Abandoned Rate
May,24,07:00:00,0.75,9.0,1.0,0.1111,214.38,A,A - Interval,7.0,0.0,14.0,1.0,228.0,83.0,1.0,13.0,63.0,143.33333333333334,124.00134407873696,1.0,228.0,136.57142857142858,78.94904927199818,1.0,228.0,78.28571428571429,82.48209929006859,1.0,228.0,51.96666666666667,66.56833840618897,1.0,228.0,-74.0,-0.891566265060241,0.5780788126610744,6.75,474,224676,Abandoned Rate
June,4,06:30:00,0.5,5.0,1.0,0.2,510.75,A,A - Interval,6.0,30.0,13.0,1.0,1.0,1.0,16.0,87.0,222.0,1.0,0.0,1.0,1.0,33.0,58.04883001979193,1.0,148.0,72.35714285714286,90.08338627913871,1.0,228.0,50.3,70.79165643414221,1.0,228.0,4.0,1.5,1.75905545514521,2.5,483,233289,Abandoned Rate
June,4,07:30:00,0.5833,13.0,1.0,0.0769,431.92,A,A - Interval,7.0,30.0,15.0,7.0,5.0,2.0,5.0,57.0,225.0,4.333333333333333,3.0550504632953963,1.0,7.0,23.428571428571427,54.98441337584449,1.0,148.0,48.785714285714285,81.83583808823883,1.0,228.0,50.0,70.97255419016449,1.0,228.0,11.0,-0.9121621621621622,2.3468956928714113,7.5829,485,235225,Abandoned Rate
May,20,20:30:00,0.9565,48.0,2.0,0.0417,265.63,A,A - Interval,20.0,30.0,41.0,62.0,97.0,194.0,231.0,2.0,11.0,119.0,70.61869440877511,62.0,198.0,147.28571428571428,52.002289326895216,62.0,198.0,191.14285714285714,58.8751706093977,62.0,274.0,179.2,83.3945338488208,1.0,274.0,-146.0,-0.7525773195876289,0.3530708295715485,45.912,525,275625,Abandoned Rate
May,20,22:30:00,0.6364,15.0,4.0,0.2667,272.64,A,A - Interval,22.0,30.0,45.0,26.0,22.0,198.0,229.0,169.0,129.0,30.333333333333332,11.150485789115539,22.0,43.0,70.85714285714286,61.40691755665305,22.0,198.0,135.21428571428572,84.73776614349129,22.0,274.0,152.43333333333334,92.88653936605851,1.0,274.0,-183.0,-0.9242424242424242,0.8666298848721196,9.546,529,279841,Abandoned Rate
